sent_data_size, max_receive_time
129639, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
2123, 115
2123, 115
2123, 115
2123, 115
2123, 115
2123, 115
2123, 115
2123, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
3155, 115
