sent_data_size, max_receive_time
324639, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
3499, 321
