sent_data_size, max_receive_time
2932, 102
2932, 102
2932, 102
1870, 102
2932, 102
1870, 102
2932, 102
1870, 102
2932, 102
1870, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
1870, 102
2932, 102
1870, 102
2932, 102
1870, 102
2932, 102
2932, 102
2932, 102
2932, 102
1870, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
1870, 102
2932, 102
1870, 102
2932, 102
1870, 102
2932, 102
1870, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
1870, 102
2932, 102
1870, 102
2932, 102
1870, 102
2932, 102
2932, 102
2932, 102
2932, 102
1870, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
1870, 102
2932, 102
1870, 102
2932, 102
1870, 102
2932, 102
1870, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
1870, 102
2932, 102
1870, 102
2932, 102
1870, 102
2932, 102
2932, 102
2932, 102
2932, 102
1870, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
1870, 102
2932, 102
1870, 102
2932, 102
1870, 102
2932, 102
1870, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
1870, 102
2932, 102
1870, 102
2932, 102
1870, 102
2932, 102
2932, 102
2932, 102
2932, 102
1870, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
1870, 102
2932, 102
1870, 102
2932, 102
1870, 102
2932, 102
1870, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
2932, 102
