sent_data_size, max_receive_time
2112, 1
3286, 2
2932, 2
2932, 2
2224, 2
1870, 2
1870, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
808, 2
1516, 2
808, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 2
1516, 16
808, 16
1516, 16
808, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
808, 16
1516, 16
808, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
808, 16
1516, 16
808, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
808, 16
1516, 16
808, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
808, 16
1516, 16
808, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
808, 16
1516, 16
808, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
808, 16
1516, 16
808, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
808, 16
1516, 16
808, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
808, 16
1516, 16
808, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
808, 16
1516, 16
808, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
808, 16
1516, 16
808, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
808, 16
1516, 16
808, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
808, 16
1516, 16
808, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
1516, 16
808, 16
